CityID,CityName,PlaceName,PlaceRating,DistFromCity,PlaceDesc
18,Mumbai, 25. Street Food at Girgaum Chowpatty ,4.3, 15 km  from city center ," Girgaum Chowpatty is a small sandy beach and a good place to chill, at the north end of Marine Drive, a must-go place for tourists visiting Marine Drive for the first time. Conveniently located next to Charni Road railway station, it is very crowded during evening and weekends and hosts street food stalls serving local delicacies. There are cafes/dine-in options available across the road as well. "
18,Mumbai, 26. Water Sports in Mandwa Beach ,3.5, 30 km  from city center ," A beautiful, serene and pristine beach in Mandwa Village - an hour long ferry ride away from Mumbai - is not just about quite long walks along the coast but also offers the buzz of water sports. "
18,Mumbai, 27. Global Pagoda ,3.8, 19 km  from city center ," Located near Gorai, North-West of Mumbai, the Global Vipassana Pagoda serves as a monument to peace and harmony. It is built as a form of gratitude to a Vipassana teacher and accountant general of Independent Burma, Sayayi U Ba Khin. He was instrumental in bringing Vipassanaa back to its country of origin, i.e. India. "
18,Mumbai, 28. Mahakali caves ,3.7, 6 km  from city center ," Alternatively known as Kondivite Caves, the Mahakali Caves are a total of nineteen rock-cut monuments, built between the duration of the 1st and 6th century. The main cave consists of Buddha figures and stupas, while the there are several Buddha idols carved on the rocks too. "
18,Mumbai, 29. Shopping at Lokhandwala ,3.3, 9 km  from city center , Lokhandwala is another place to shop happily and heartily. Do not miss the lip-smacking food around these shopping streets. 
18,Mumbai," 30. Partying at Hill Road and Linkin Road, Bandra ",3.3, 5 km  from city center ," Acknowledged for its high fashionable taste, Mumbai provides many opportunities to shop around. Besides Colaba, Bandra is another place for Shopaholics. "
18,Mumbai, 31. Makarandgad Trek ,3.5, 13 km  from city center ," Makarandgad (or Madhumakarandgad) is a hill fort in the state of Maharashtra. Believed to be comprised of twin peaks, Madhu and Makarandgad, the fort has thus derived its name. "
18,Mumbai, 32. Mahalaxmi temple ,3.9, 5 km  from city center ," The Mahalaxmi Temple is dedicated to Goddess Mahalaxmi or the 'Goddess of Wealth'. Thronged with devotees and tourists in large number throughout the year, the temple is a must visit if you are visiting Mumbai.  "
18,Mumbai, 33. Siddhgad Bhimashankar Trek ,3.5, 69 km  from city center ," Located in the beautiful expanses of the Western Ghats, the Bhimashankar Trek takes you through the thickets of the Bhimashankar jungles right up to the temple. Bhimashankar is located in the village Bhorgiri in the ghat region of the Sahyadri range. "
18,Mumbai, 34. Jehangir art gallery ,3.8, 17 km  from city center ," The Jehangir Art Gallery, an art gallery in Mumbai, was founded by Sir Cowasji Jehangir at the request of K K Hebbar and Homi Bhabha. It was built in 1952. Managed by the Committee of Management, the entire cost of this mansion was donated by Cowasji Jehangir.This gallery is placed at Kala Ghoda, behind the Prince of Wales Museum, in South Mumbai near the Gateway of India, and has four exhibition halls. The gallery was designed by GM Bhuta for GM Bhuta and Associates. "
18,Mumbai, 35. Naneghat Trek ,3.5, 88 km  from city center ," Situated at a height of 2,600 feet, Naneghat is a mountain pass through the Sahyadri Mountain Range in Maharashtra that connects the Konkan sea coast with the old town of Junnar in the Deccan. Once an important corridor link through the Ghatghar forest between the coastal region and the important towns inland, Naneghat is now a loved and much-frequented route for the trekkers and explorers. Boasting the trademark beauty of lush greens amidst patches of dusty terrain, typical to this region, Naneghat is a treat to the eyes, to the soul and to the nature-loving, adventure-seeking mind. 
 "
18,Mumbai, 36. Hajimalang Trek ,3.5, 31 km  from city center ," Sri Malang gad is a fort near Kalyan in the Raigad district of Maharashtra. It is known popularly as Haji Malang, which is one of the most famous among the three sufi shrines located on the hill. The structure of the fort is three-storeyed, and each tier has a specific name. "
18,Mumbai, 37. Mahuli Trek ,3.5, 60 km  from city center ," Mahuli is a hill fort in Maharashtra. Located in the district of Thane, the peak of the fort rises to an elevation of 2700 feet from the ground. The summit is actually a collection of 2-3 hills, all having typical names. "
18,Mumbai, 38. Jivdhan Trek ,3.5, 88 km  from city center ," Jivdhan is a hill fort in the state of Maharashtra. It is a part of the 'famous five' fort in the Sahyadri mountain range. The other forts which are a part of the famous five include Naneghat, Shivneri, Chavand and Hadsar. "
18,Mumbai, 39. Jama Masjid ,3.5, 17 km  from city center ," The Jama Masjid, popularly known as Friday Mosque, is the oldest mosque that Mumbai houses. A popular place of pilgrimage, it boasts of beautiful and intricate carvings, breathtaking artworks and the fascinating 'sangemarmar' stonework and has an interesting history attached to it.  "
18,Mumbai, 40. Mahipatagad Trek ,3.5, 152 km  from city center ," Mahipatagad is a hill fort in the state of Maharashtra. Mahipatagad is a twin fort of Rasalgad, located in the Ratnagiri district. It is famous for its six entrance door or 'Darwazas' but most of them have crumbled down. There is Shiva temple at the top. "
18,Mumbai, 41. Mount Mary Church ,3.0, 7 km  from city center ," The Basilica of Our Lady of the Mount is commonly called as the Mount Mary Church by the locals. Thousands of people of all faiths visit this church to attain peace and tranquillity in the caress of Mount Mary. The basilica is a truly grand, yet humble edifice made from nothing but stone.
 "
18,Mumbai, 42. Gorai Beach ,3.0, 21 km  from city center ," Located in the north suburb of Mumbai, 40 kms from the main city, Gorai Beach is one the cleanest, most tranquil and one of the most frequented beaches of Mumbai. Located near Bhayandar, on the Gorai Creek, the soothing calmness of this beach bordering the Arabian Sea, makes for a perfect leisure weekend vacation.  "
18,Mumbai, 43. Madh Island ,3.0, 12 km  from city center ," Home to umpteen villages, farmlands and surreal vistas, is the locale of Madh Island in Mumbai. Clustered with quaint fisher villages and dotted with lush green farms, Madh Island is a respite from the glitterati and dazzling environs of the city and can be reached by an hour’s drive from the main city.  "
18,Mumbai, 44. Marve Beach ,3.0, 16 km  from city center ," Away from the industrial pollution and the chaotic city life, Marve Beach is situated in Malad, in the western suburbs of Mumbai. Due to the strong tides and currents, it is generally not recommended to swim in the sea waters or even to step aside post evening hours.  "
18,Mumbai, 45. Versova Beach ,3.0, 8 km  from city center ," A continuation of Juhu Beach towards the Andheri suburbs, Versova Beach is comparatively less crowded and only separated by a creek from the former beach. Versova is essentially a fishing village inhabited by Kolis (fisherfolks) situated in the vicinity of the beach, and is a hotbed for fish trade.  "
18,Mumbai, 46. Dadar Chowpatty Beach ,3.0, 7 km  from city center ," As the name suggests, Dadar Chowpatty Beach is situated in the Dadar suburbs of Mumbai. Majorly popular for the giant view of the Bandra Worli Sea Link bridge, this beach is customarily used for jogging and watching beautiful sunsets. "
18,Mumbai, 47. Aksa Beach ,3.0, 14 km  from city center ," Located a little on the outskirts of the city in Malad, Aksa Beach is an unparalleled oasis for a rejuvenating retreat from the hustle bustle of the city traffic. The mesmerising coastline is one of the longest in the city and offers an extremely vivid and surreal panorama of the merging horizon ahead.  "
18,Mumbai, 48. Kalamb Beach ,3.0, 38 km  from city center ," Located in Nalasopara in Thane district of Maharashtra, is the really long and secluded Kalamb Beach. A paradise away from the din of the city, the beach is beautiful owing to its tranquility, serenity and an altogether mesmerising panorama. "
18,Mumbai, 49. Spend your evening at Worli Sea Face ,3.0, 10 km  from city center ," The exuberant promenade with lashing waves and gushing waters of the Arabian Sea, situated in Worli, Mumbai is popularly called Worli Sea Face. Home to the rich and affluent residential colonies, the posh locale is also a major business district.  "
18,Mumbai, 50. Uran ,3.0, 23 km  from city center ," Situated at the end of Navi Mumbai, Uran lies in the Konkan division between Panvel and Karjat. Primarily a tiny fishing and agriculture village, Uran has several beaches to its attribute- the most popular of which are Pirvad, Mankeshwar and ONGC. Surrounded by water bodies on three sides, the village is just attached to the land from the side of Raigarh district. Pirvad is the most frequented beach, with plenty of tourists visiting it every day, Mankeshwar is considered to be a religious beach owing to the grand temple of Lord Shiva situated at the seaside itself. Whereas ONGC is popular for housing the gas plant at the beach. "
18,Mumbai, 51. Hangout with friends at Bandstand ,3.0, 5 km  from city center ," Bandstand or Bandstand Promenade is the immaculate promenade in the queen suburbs of Bandra in Mumbai. Also known as Bandra Bandstand, it boasts of a joggers’ strip and a park in addition to being a happening hangout spot.  "
